provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;17; ; ; ; ; ; ; ; ; ; ; ; ; ;612; ; ; ; ; ; ; ; ;1533; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ;1;1; ; ; ; ;1; ; ;3; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1199;622;429;1229;22;4;6;5;1; ;6; ;112; ;4; ;4;4;4; ;5;5;6; ;4;4;2;1;1;17;5;1;9; ; ; ; ; 
Buenos Aires;BENITO JUAREZ;Privado;Urbano;6; ; ; ; ;63; ; ; ; ; ; ; ; ;443; ; ; ; ; ; ; ; ;357; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;1; ;1; ; ; ;1; ;1;1;2; ;1;2;2; ; ;2; ; ; ;8;2; ;7;1; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;182; ;13; ; ; ; ; ; ; ; ; ; ; ;11266; ; ; ; ; ; ; ; ;19217; ; ; ; ; ; ; ; ;93; ; ; ; ; ; ; ; ;26;2; ;4; ;13;3;1; ;1;3; ; ;191;2;1;3;1;113;13;8; ;3;8; ;2;144;1;3;6;1;186;11;12;3;4;6; ; ;8; ; ; ; ;6;1; ; ; ; ; ; ;16898;8097;6427;14566; ;44;48;49;3;110;20; ;2454; ;58; ;56;58;44; ;44;56;63; ;60;57;84;14;18;217;31;34;26;11;4; ; ;1
Buenos Aires;BERAZATEGUI;Privado;Urbano;106; ; ; ; ;2466; ; ;211; ; ; ; ; ;12866; ; ; ; ; ;635; ; ;7700; ; ; ; ; ;657; ; ;189;25;10; ; ; ; ; ; ; ;2;1; ; ;5; ; ; ; ;1; ; ;11;10;2;1;1;10;6;3;2;23;16; ; ;11;4;3;4;1;15;1;2;1;4;8;1; ;4; ;2; ; ;8;8;2; ; ; ; ; ; ; ; ; ; ;24;31;27;6; ;14; ;468;195;35; ;38;35;29; ;30;29;24; ;21;24;18;17;5;69;54;12;17;10;12; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;57; ;6;1; ; ; ; ; ; ; ; ; ; ;3691; ; ; ; ; ; ; ; ;6469; ; ; ; ; ; ; ; ;362; ;33; ; ; ; ; ; ;4; ; ; ; ;9;15;2; ; ; ; ; ;18;1; ;4; ;115;74;3; ;1;1; ;1;15;6;1;3;1;150;45;1; ;2; ; ; ;7; ; ; ; ;3;8; ; ; ; ; ; ;7395;4110;1201;5506;198;10;16;14;2;21;20; ;620; ;15; ;16;15;15; ;15;19;17; ;14;17;69;7;6;110;1;2;66;2;4;2; ; 
Buenos Aires;BERISSO;Privado;Urbano;19; ; ; ; ; ; ; ; ; ; ; ; ; ;1250; ; ; ; ; ; ; ; ;1445; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;8;1; ;1; ;1; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;231; ;5;6;6;1; ;2; ;199; ;7; ;8;7;4; ;6;5;7; ;1;7;6; ;4;11;7; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;40; ;1; ; ; ; ; ; ; ; ; ; ; ;155; ; ; ; ; ; ; ; ;214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;194;128;32;374; ;1;21;4; ;2;5; ;54; ;3; ;7;3;10; ;15;12;1; ;4;1;1; ; ;11; ; ;5; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;40; ; ;2; ; ; ; ; ; ; ; ; ; ;1096; ; ; ; ; ; ; ; ;1641;374; ; ; ; ; ; ; ;83; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ;12;1; ; ;2; ;2; ;1; ; ; ; ;7;2;1; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1125;805; ;1740;35;9;10;8;2; ;14; ;161; ;8;1;15;8;7;1;8;9;7;2;5;7;9; ; ;41; ; ;31;7; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ; ;558; ; ; ; ; ; ; ; ;523; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1; ;2; ; ; ; ; ;2; ;1; ;2;1;2; ; ;2;1; ; ;5; ; ;5; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;27; ; ; ; ; ; ; ; ; ; ; ; ; ;210; ; ; ; ; ; ; ; ;126; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;327;289;19;321; ;6;12;3; ;2;1; ;158; ;4; ;5;5;5; ;7;7;1; ;2;1;2; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;30; ; ; ; ; ; ; ; ; ; ; ; ; ;2053; ; ; ; ; ; ; ; ;2424; ; ; ; ; ; ; ; ;102; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;3; ; ;1; ;6;2; ; ;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1774;607; ;1685;62;9;11;8;1;3;14; ;335; ;9; ;9;9;6; ;8;9;8;1;3;9;13;2; ;71; ; ;36; ; ; ; ;2
Buenos Aires;BRAGADO;Privado;Urbano;5; ; ; ; ;186; ; ; ; ; ; ; ; ;387; ; ; ; ; ; ; ; ;503; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;0; ; ; ;1; ;1;1;1; ;1;1;3; ;1;2;1;2;1;3; ; ;9; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Rural;28;2;3; ; ; ; ; ; ; ; ; ; ; ;358; ; ; ; ; ; ; ; ;345; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ;1; ; ; ; ; ; ; ;57; ; ; ; ;7; ; ; ; ;2; ; ;28; ; ; ; ;12; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;551;699;74;485; ;3;8;3; ;6;2; ;253; ;8; ;4;8;9; ;2;12;3; ;4;3;3; ; ;3;1;1;1; ; ; ; ; 
Buenos Aires;BRANDSEN;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;1187; ; ; ; ; ; ; ; ;2269; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ;3; ; ; ; ;18; ; ; ; ; ; ; ;12; ; ; ; ;25;2; ; ;1; ; ; ;1;1; ; ; ;10;1; ; ; ; ; ; ;876;1053;173;1143; ;4;5;6;1;1;11; ; ; ;8; ;6;8;6; ;6;6;6; ;4;6;15;2; ;8; ; ;5; ;2; ; ; 
Buenos Aires;BRANDSEN;Privado;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;693; ; ; ; ; ; ; ; ;517; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49; ;3;3;2; ; ;0; ; ;63;1; ;2; ;2; ;3;1;2; ; ;2;1; ; ;3; ; ;1; ; ; ; ; 
Buenos Aires;CAMPANA;Estatal;Rural;18; ;101; ; ; ; ; ; ; ; ; ; ; ;214; ; ; ; ; ; ; ; ;546; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ;15; ; ; ; ;4; ; ; ; ; ; ; ;24; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;970;777;78;783; ;4;6;6; ;33;0; ;296; ;1;2;2;2;2;1;2;4;3;2;1;3; ; ; ;11; ;3; ; ;1; ; ; 
Buenos Aires;CAMPANA;Estatal;Urbano;73;231; ; ; ; ; ; ; ; ; ; ; ; ;4242; ; ; ; ; ; ; ; ;7498; ; ; ; ; ;75; ; ;707;26; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ;9;2; ;1; ;57;6;3; ;3;5; ; ; ;1; ; ; ;69;4;3; ;2;2; ; ;9;1;1; ; ;5;3;3; ; ;1; ; ;4707;2134;455;4300; ;20;23;22;4;24;0; ; ; ;19; ;20;19;22; ;23;22;24; ;19;22;17;8;13;110;8;1;51;3; ;2;1;1
Buenos Aires;CAMPANA;Privado;Urbano;37; ; ; ; ;976; ; ; ; ; ;162; ; ;1404; ; ; ; ; ;540; ; ;1619; ; ; ; ; ;532; ; ;130; ;12; ; ;1;46; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ;1; ; ; ; ;1;1;3;2; ; ;1; ;2;1; ;2;2; ; ;4;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;9;7;4; ;4; ; ;30;9; ;15;9;3; ;9;3;8; ; ;8;1;6; ;7;17;3;4;10;7; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Rural;26; ; ; ; ; ; ; ; ; ; ; ; ; ;361; ; ; ; ; ; ; ; ;472; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;734;583;55;414;76;4;9;5; ;7;0; ;226; ;4; ;4;4;8; ;5;9;3; ;3;4; ;1; ;4;2; ;4;1; ; ; ; 
Buenos Aires;CAÑUELAS;Estatal;Urbano;50; ; ; ; ; ; ; ; ; ; ; ; ; ;2907; ; ; ; ; ; ; ; ;4969; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;6; ; ; ; ; ; ; ;30;2; ;3; ;121; ; ; ;3;1; ; ;31;1; ;1; ;61;2;4; ;1; ; ;1;1;1;2;1; ;1;2; ; ; ; ; ; ;3592;2508;100;2651; ;9;18;14;1;43;13; ;921; ;12; ;12;12;9; ;17;15;16; ;10;15;16; ;1;47; ;15;17; ; ; ; ; 
Buenos Aires;CAÑUELAS;Privado;Urbano;18; ; ; ; ;733; ; ; ; ; ; ; ; ;1587; ; ; ; ; ;36; ; ;1148; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ;1; ; ; ;4;3; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;4;5; ; ;1; ;199; ;7; ;5;7;4; ;1;5;3; ;2;4;5;4;1;9;3; ;5; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Rural;9; ; ; ; ; ; ; ; ; ; ; ; ; ;56; ; ; ; ; ; ; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2; ; ; ;1; ; ; ;2; ; ; ; ;2; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;158;160; ;68; ;2;5;1; ; ;0; ;48; ;3; ; ;3;2; ;2;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CAPITAN SARMIENTO;Estatal;Urbano;18; ; ; ; ; ; ; ; ; ; ; ; ; ;849; ; ; ; ; ; ; ; ;1321; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ;1; ; ; ; ; ; ; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1001;422; ;1275;74;5;6;4;1; ;0; ;268; ;3; ;6;4;3; ;3;5;4; ;2;3;6; ; ;10;3; ;7; ; ; ; ;1
Buenos Aires;CARLOS CASARES;Estatal;Rural;33; ;1; ; ; ; ; ; ; ; ; ; ; ;183; ; ; ; ; ; ; ; ;352; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;275;307; ;698;58;4;14;5; ;1;8; ;111; ;1; ;10;1; ; ;13;2;2; ;4;2; ; ; ;9; ;1;3; ; ; ; ; 
Buenos Aires;CARLOS CASARES;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;1348; ; ; ; ; ; ; ; ;1328; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;4; ;2; ;1; ; ; ; ; ;1; ; ;14; ;3; ;5; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;1037;515; ;1702;55;5;6;5;2; ;0; ;89; ;4; ;6;4;4; ;6;5;5; ;3;4;2; ; ;16; ; ;4; ; ; ; ;1
Buenos Aires;CARLOS TEJEDOR;Estatal;Rural;27; ; ; ; ; ; ; ; ; ; ; ; ; ;86; ; ; ; ; ; ; ; ;279; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;262;318;117;339;33;5;11;4; ; ;0; ;62; ;3; ;6;3;3; ;10;4;2; ;1;3;2; ; ;7; ; ; ; ; ; ; ; 
Buenos Aires;CARLOS TEJEDOR;Estatal;Urbano;16; ; ; ; ; ; ; ; ; ; ; ; ; ;432; ; ; ; ; ; ; ; ;669; ; ; ; ; ; ; ; ;24; ;8; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1437;291;145;595;21;5;4;4;2; ;0; ; ; ;4; ;3;5;4; ;3;4;3;1;1;4;2;2; ;11; ; ;5; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ;176; ; ; ; ; ; ; ; ;82; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;218;262; ;360; ;2;7;1; ; ;6; ;112; ;2; ;3;2;1; ;9;2; ; ;1; ; ; ;1;10; ; ; ; ; ; ; ; 
Buenos Aires;CARMEN DE ARECO;Estatal;Urbano;27; ; ;13; ; ; ; ; ; ; ; ; ; ;666; ; ; ; ; ; ; ; ;1317; ; ; ; ; ; ; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;749;663; ;888;7;4;6;6;1;75;0; ; ; ;5; ;12;6;5; ;6;5;6; ;2;5;19;1; ;9; ; ;7; ;2; ; ;4
Buenos Aires;CASTELLI;Estatal;Rural;19; ; ; ; ; ; ; ; ; ; ; ; ; ;77; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;116;98;57;7; ;1;13; ; ;1;1; ; ; ;3; ; ;3;13; ;3;12; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Rural;33;7; ; ; ; ; ; ; ; ; ; ; ; ;311; ; ; ; ; ; ; ; ;159; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ;1; ; ; ; ; ;19; ; ; ; ; ;2; ;1;1; ; ; ;2; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;256;315; ;584; ;2;15;1; ;8;10; ;189; ;2; ;7;2;1; ;18;4;1; ;2;1;2; ; ;6; ; ; ; ; ; ; ; 
Buenos Aires;CHACABUCO;Estatal;Urbano;51; ; ; ; ; ; ; ; ; ; ; ; ; ;2258; ; ; ; ; ; ; ; ;3612; ; ; ; ; ; ; ; ;137; ; ; ; ; ; ; ; ;33; ; ; ; ;2; ; ; ; ;1; ; ;61; ;3; ; ;14; ; ; ;2;2; ; ;63; ; ; ; ;15; ; ; ;3; ; ; ;6; ; ; ; ;6; ;1; ;2; ; ; ;888;1073; ;1375; ;9;14;13;3;6;9; ;476; ;8;2;20;8;10; ;10;13;12; ;8;12;14; ; ;37;7; ;13;1; ; ; ; 
Buenos Aires;CHACABUCO;Privado;Urbano;9; ; ; ; ;104; ; ; ; ; ; ; ; ;443; ; ; ; ; ; ; ; ;472; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2; ; ;0; ; ;86;3; ;5;3;1; ;2;1;2; ;1;1;4;3; ;6; ; ;3; ; ; ; ; 
Buenos Aires;CHASCOMUS;Estatal;Urbano;66;5; ; ; ; ; ; ; ; ; ; ; ; ;2025; ; ; ; ; ; ; ; ;2621; ; ; ; ; ; ; ; ;121; ; ; ; ; ; ; ; ; ;1; ;1; ;5; ; ; ; ;1; ;1; ;2;1;1; ;20;1; ; ;1;5; ; ; ;1; ; ; ;20; ; ; ;3; ; ; ; ; ; ;3; ;2;2; ; ; ; ; ; ;2586;1866; ;1825; ;7;32;12;4;8;38; ;1142; ;12;2;11;12;22; ;11;28;11;1;6;13;12; ; ;45;1;1;22;1;1; ; ;1
Buenos Aires;CHASCOMUS;Privado;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;891; ; ; ; ; ; ; ; ;1010; ; ; ; ; ; ; ; ;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;3;1; ;0; ; ; ;2; ;3;2;1; ;3;1;3; ;1;3;1; ; ; ;1; ;1; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Rural;37; ;4; ; ;55; ; ; ; ; ; ; ; ;145; ; ; ; ; ; ; ; ;183; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ;13; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;281;438; ;365; ;7;20;2; ; ;4; ; ; ;3; ;7;3;3; ;22;3;3; ; ;3; ; ; ;4; ; ;3; ; ; ; ; 
Buenos Aires;CHIVILCOY;Estatal;Urbano;59;108; ; ; ;117; ; ; ; ; ; ; ; ;2643; ; ; ; ; ; ; ; ;4476; ;88;88; ; ; ; ; ;75; ; ; ; ; ; ; ; ;9; ; ;1; ;5; ; ; ; ;1; ; ;48;1; ;1; ;34; ; ; ;3; ;2;2;48; ;1; ; ;25;1;5; ;3; ; ; ; ; ; ; ; ; ;1;1; ;1; ; ; ;3032;831;898;2842; ;11;21;13;3;3;31; ;144; ;12; ;20;12;14; ;18;16;13; ;8;13;29;10;2;128;16;3;44;1;3; ; ; 
Buenos Aires;CHIVILCOY;Privado;Urbano;18; ; ; ; ;496; ; ; ; ; ; ; ; ;1315; ; ; ; ; ;84; ; ;1158; ; ; ; ; ; ; ; ;86; ; ; ; ; ; ; ; ; ;2;2;2; ; ; ; ; ;2;2; ; ; ;3;1; ; ;1; ; ; ;2;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;6;5;4;2; ;1; ; ; ;1; ;6;1;2; ;5;2;4; ;1;3;7;1; ;12;1;2;5; ; ; ; ;1
Buenos Aires;COLON;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;62; ; ; ; ; ; ; ; ;77; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;103;50; ;70; ;4;4;2; ; ;0; ; ; ;2; ;2;2;3; ;2;2;2; ; ;2; ; ; ;4; ; ;2; ; ; ; ; 
Buenos Aires;COLON;Estatal;Urbano;21; ; ; ; ; ; ; ; ; ; ; ; ; ;1043; ; ; ; ; ; ; ; ;1522; ; ; ; ; ; ; ; ;57; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;5; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;876;588; ;993; ;7;7;5;1;1;4; ;171; ;6; ;6;5;4; ;4;6;4; ;4;3;15;2; ;43;5; ;19;1; ; ; ;2
Buenos Aires;COLON;Privado;Urbano;9; ; ; ; ;75; ; ; ; ; ; ; ; ;548; ; ; ; ; ; ; ; ;666; ; ; ; ; ;62; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3; ; ;0; ; ; ; ; ;3; ;1; ;3;1;3; ; ;3;2;3; ;11; ; ;4; ;1; ; ; 
